Ticker,FloatShares
MLM,59840192.0
WAT,59397627.0
RL,58737790.0
FFIV,57029521.0
TDG,55222931.0
EPAM,54619661.0
HUBB,52924836.0
NDSN,51337374.0
PAYC,51171910.0
SNA,51019247.0
MHK,50550824.0
ZBRA,50446753.0
AIZ,50340792.0
CRL,48563737.0
TDY,46429133.0
MPWR,45958336.0
GWW,45105349.0
ULTA,44843573.0
TFX,44021287.0
TYL,42973503.0
EG,41935598.0
HII,38899559.0
FDS,37712736.0
MKTX,36701488.0
POOL,36178830.0
AMPH,34574832.0
DPZ,33226222.0
BKNG,32340153.0
ERIE,25158740.0
LQDT,23608344.0
ENVA,23600163.0
FICO,23348999.0
IXHL,22976874.0
TPL,22946451.0
MTD,20689984.0
AZO,16681976.0
ALGT,14027641.0
TREE,10931934.0
NVR,2789342.0
BRK.B,
BF.B,
FTAIA,
DPM,
